ax,ay,az,gx,gy,gz,date_time,temp,pressure
,,,,,,2017-4-3	17:4:51,,
0.240234,-1.11719,0.300781,-12.2681,-17.0593,1.37329,,,
0.169922,-1.25977,0.138672,-20.6604,-8.88062,1.34277,,,
-0.00195312,-0.888672,0.212891,-32.6843,-1.95312,4.27246,,,
-0.0078125,-0.794922,0.191406,-28.656,2.04468,2.47192,,,
0.0253906,-0.765625,0.226562,-23.8953,4.11987,-0.366211,,,
-0.0136719,-0.685547,0.238281,-18.3411,4.82178,-3.26538,,,
-0.00976562,-0.640625,0.226562,-12.8479,5.18799,-6.16455,,,
-0.0566406,-0.634766,0.234375,-7.53784,5.5542,-8.3313,,,
-0.0761719,-0.652344,0.234375,-1.67847,6.46973,-10.0708,,,
-0.0839844,-0.677734,0.255859,3.11279,7.20215,-10.8643,,,
-0.109375,-0.705078,0.255859,8.27026,7.2937,-10.5591,,,
-0.123047,-0.728516,0.384766,13.9771,6.53076,-9.76562,,,
-0.046875,-0.822266,0.361328,20.4163,6.13403,-9.67407,,,
-0.0546875,-0.880859,0.347656,23.9258,6.46973,-10.4675,,,
-0.0136719,-0.958984,0.361328,26.8555,4.30298,-12.1155,,,
0.121094,-1,0.390625,30.1208,1.80054,-13.6719,,,
0.113281,-0.998047,0.402344,26.062,2.62451,-12.085,,,
0.0644531,-0.972656,0.392578,19.0735,2.7771,-7.20215,,,
0.0488281,-0.962891,0.410156,15.0146,0.152588,-3.44849,,,
0.0546875,-0.941406,0.490234,20.2332,-5.40161,-1.58691,,,
0.0683594,-1.01172,0.513672,33.3862,-6.80542,-2.65503,,,
0.125,-1.17383,0.451172,47.0276,-3.57056,-6.073,,,
0.220703,-1.31641,0.302734,56.6101,1.86157,-8.54492,,,
0.232422,-1.41797,0.130859,57.5256,9.27734,-7.87354,,,
0.160156,-1.41211,0.015625,51.1169,20.7214,-5.85938,,,
0.185547,-1.24609,-0.0585938,43.3655,32.074,-4.88281,,,
0.201172,-1.07031,0.015625,40.8325,36.3159,-4.97437,,,
0.214844,-0.955078,0.09375,41.9006,33.5693,-4.39453,,,
0.183594,-0.890625,0.167969,45.0745,27.6489,-2.86865,,,
0.201172,-0.869141,0.244141,49.8352,20.3857,-0.823975,,,
0.261719,-0.888672,0.255859,53.1921,13.855,0.396729,,,
0.261719,-0.904297,0.253906,52.5208,10.9558,0.793457,,,
0.269531,-0.892578,0.224609,49.1028,11.4746,1.12915,,,
0.271484,-0.841797,0.181641,45.0745,14.4348,1.98364,,,
,,,,,,2017-4-3	17:7:47,30,0
0.166016,-0.794922,0.189453,14.0991,29.2969,23.6206,,,
0.214844,-0.814453,0.236328,15.0146,26.5503,22.2168,,,
0.279297,-0.804688,0.263672,15.686,21.5149,18.5547,,,
0.296875,-0.755859,0.289062,14.9536,15.0452,14.1907,,,
0.285156,-0.796875,0.283203,10.6506,7.38525,10.2844,,,
0.326172,-0.845703,0.298828,2.74658,0.610352,9.18579,,,
0.255859,-0.927734,0.25,-3.93677,-2.04468,12.8784,,,
0.132812,-1.01562,0.228516,-3.50952,-3.02124,17.3035,,,
0.103516,-1.05859,0.222656,-2.56348,-5.85938,19.165,,,
0.123047,-1.01367,0.263672,-1.25122,-10.6201,15.6555,,,
0.181641,-1.04688,0.277344,-3.50952,-17.2424,7.59888,,,
0.207031,-1.08203,0.265625,-5.85938,-22.3999,-2.71606,,,
0.193359,-1.21484,0.234375,-8.72803,-20.6299,-11.0474,,,
0.123047,-1.19922,0.0722656,-9.09424,-12.7869,-13.1836,,,
0.0292969,-1.19922,0.0136719,-9.24683,-3.02124,-10.7117,,,
-0.0371094,-1.16211,-0.132812,-11.4441,2.38037,-9.12476,,,
-0.117188,-1.13477,-0.150391,-11.5662,3.8147,-12.6648,,,
-0.09375,-1.11133,-0.0175781,-5.12695,3.78418,-19.5618,,,
-0.0488281,-1.01562,0.0820312,6.62231,1.95312,-26.7029,,,
0.00585938,-1.00391,0.175781,16.3269,-0.854492,-31.189,,,
0.0214844,-1.02344,0.220703,19.043,-2.47192,-31.6772,,,
-0.00195312,-1.00781,0.185547,17.7002,-3.14331,-29.7852,,,
-0.0917969,-1,0.140625,14.6484,-1.28174,-26.9775,,,
-0.0820312,-0.916016,0.0703125,14.6484,1.34277,-25.3296,,,
-0.0332031,-0.875,0.0625,17.1204,3.26538,-25.2686,,,
0.00195312,-0.771484,0.09375,21.3623,5.27954,-26.947,,,
0.0722656,-0.775391,0.101562,23.3765,6.50024,-29.9072,,,
0.0859375,-0.691406,0.132812,22.7966,7.93457,-32.5317,,,
0.09375,-0.658203,0.111328,21.8506,9.8877,-33.2336,,,
0.0644531,-0.699219,0.107422,22.1863,11.261,-31.8298,,,
0.0507812,-0.691406,0.125,24.0173,10.9558,-29.5105,,,
0.0410156,-0.75,0.138672,27.4048,10.2539,-27.5879,,,
0.341797,-1.25391,0.486328,68.1458,-32.5012,-15.5334,,,
0.455078,-1.23242,0.341797,67.7795,-27.0996,-20.6299,,,
0.519531,-1.22266,-0.0273438,54.4739,-11.8103,-25.5127,,,
0.359375,-1.19141,-0.197266,42.572,3.69263,-25.6348,,,
0.320312,-1.22852,-0.246094,29.3274,17.5171,-20.9656,,,
0.294922,-1.13281,-0.0488281,28.4119,23.8953,-16.5405,,,
0.244141,-1.06055,0.240234,38.7268,24.292,-15.1672,,,
0.232422,-0.908203,0.273438,51.7273,23.4375,-13.9771,,,
0.197266,-0.855469,0.271484,61.0962,21.9116,-12.0544,,,
0.265625,-0.822266,0.21875,66.4673,18.7073,-10.5591,,,
0.371094,-0.822266,0.201172,62.4084,19.0735,-10.4675,,,
0.412109,-0.820312,0.146484,53.2227,20.6299,-9.39941,,,
0.412109,-0.833984,0.0976562,42.6941,22.8271,-6.50024,,,
0.419922,-0.814453,0.0722656,32.1655,23.5291,-3.72314,,,
0.40625,-0.804688,0.107422,22.8271,21.6675,-1.61743,,,
0.378906,-0.800781,0.212891,17.8833,17.7917,1.00708,,,
0.357422,-0.78125,0.279297,14.6484,14.8926,4.05884,,,
0.322266,-0.753906,0.273438,12.2681,14.1296,7.44629,,,
0.292969,-0.724609,0.21875,10.5591,14.679,10.9253,,,
0.287109,-0.736328,0.191406,8.57544,14.0991,15.1978,,,
0.326172,-0.767578,0.199219,4.39453,11.5051,18.9514,,,
0.359375,-0.810547,0.199219,0.335693,7.23267,21.5454,,,
0.400391,-0.787109,0.251953,-4.05884,2.80762,22.7356,,,
0.414062,-0.804688,0.253906,-8.78906,-0.793457,20.6604,,,
0.4375,-0.771484,0.273438,-15.7471,-2.80762,17.1204,,,
0.427734,-0.832031,0.240234,-22.8577,-2.2583,15.4419,,,
0.320312,-0.962891,0.214844,-26.7944,-1.0376,17.0593,,,
0.261719,-0.998047,0.251953,-26.2451,-1.25122,20.2332,,,
0.214844,-1.03125,0.298828,-24.1699,-4.36401,21.5454,,,
0.236328,-1,0.333984,-20.9045,-10.5286,18.7683,,,
0.306641,-0.910156,0.314453,-18.6462,-15.2588,13.916,,,
0.34375,-1.01758,0.335938,-20.2637,-18.0664,10.437,,,
-0.0507812,-0.941406,0.181641,10.0098,-6.50024,10.5591,,,
0.00976562,-0.970703,0.109375,13.1226,-5.31006,8.97217,,,
0.0195312,-1.02734,0.0488281,12.2986,0.946045,7.96509,,,
0.0195312,-1.02148,0.0507812,10.2234,7.20215,7.14111,,,
-0.03125,-0.941406,0.0390625,9.552,11.0474,6.04248,,,
-0.0234375,-0.867188,0.09375,11.8713,10.1318,3.8147,,,
-0.00976562,-0.791016,0.130859,16.9983,8.66699,0.671387,,,
-0.0429688,-0.78125,0.177734,21.5759,7.96509,-1.49536,,,
-0.046875,-0.806641,0.130859,25.6958,7.2937,-2.0752,,,
-0.0429688,-0.839844,0.130859,28.4424,7.20215,-2.68555,,,
-0.0332031,-0.849609,0.144531,30.6091,7.96509,-4.82178,,,
-0.0136719,-0.904297,0.177734,32.074,9.39941,-7.65991,,,
0.0175781,-0.914062,0.185547,33.7524,10.9558,-10.0403,,,
-0.0273438,-0.935547,0.216797,35.5225,11.6577,-11.8408,,,
-0.0234375,-0.916016,0.236328,38.9404,10.8337,-13.7024,,,
-0.0410156,-0.925781,0.226562,42.4805,9.52148,-15.1672,,,
-0.0546875,-0.912109,0.25,45.0745,9.21631,-16.1133,,,
-0.0546875,-0.957031,0.273438,48.1262,9.552,-17.2424,,,
-0.0273438,-0.960938,0.255859,50.5066,8.91113,-18.0359,,,
-0.03125,-0.947266,0.226562,52.3987,7.50732,-18.4631,,,
0.0117188,-0.943359,0.269531,53.1006,5.82886,-18.158,,,
-0.0234375,-0.992188,0.277344,55.3284,4.42505,-17.6086,,,
-0.0195312,-0.972656,0.253906,57.373,5.00488,-18.158,,,
-0.0234375,-0.929688,0.21875,60.0281,5.52368,-19.3176,,,
-0.00390625,-0.863281,0.216797,63.3545,6.19507,-20.5994,,,
-0.0195312,-0.861328,0.220703,66.4673,5.88989,-21.0876,,,
-0.0234375,-0.863281,0.240234,69.4275,4.91333,-20.813,,,
-0.015625,-0.851562,0.277344,73.4253,2.80762,-21.0266,,,
0.0371094,-0.888672,0.263672,79.01,-0.152588,-22.0337,,,
0.132812,-0.880859,0.257812,79.5288,0,-23.9563,,,
0.207031,-0.933594,0.277344,77.301,0.701904,-26.2756,,,
0.318359,-1.05273,0.232422,69.7021,4.08936,-27.6184,,,
0.306641,-0.998047,0.203125,51.5747,11.9019,-18.2495,,,
0.269531,-0.939453,0.173828,47.6379,11.3831,-16.7847,,,
0.261719,-0.931641,0.154297,43.6707,12.9395,-16.51,,,
0.277344,-0.916016,0.166016,40.2832,14.8621,-16.7847,,,
0.261719,-0.886719,0.160156,35.4309,14.7705,-15.9607,,,
0.240234,-0.966797,0.216797,32.2876,12.9395,-13.7329,,,
0.259766,-0.919922,0.199219,29.541,10.1318,-11.8713,,,
0.25,-0.875,0.21875,27.7405,8.57544,-12.0239,,,
0.279297,-0.845703,0.226562,27.0386,8.20923,-13.3667,,,
0.273438,-0.851562,0.236328,26.1841,6.7749,-13.8245,,,
0.228516,-0.935547,0.267578,25.6042,4.36401,-13.4277,,,
0.248047,-0.929688,0.240234,24.4446,3.78418,-13.7024,,,
0.226562,-0.921875,0.197266,22.7051,6.04248,-14.4653,,,
0.257812,-0.933594,0.203125,21.5759,9.0332,-14.3433,,,
0.230469,-0.953125,0.207031,20.8435,10.5896,-13.031,,,
0.248047,-0.955078,0.242188,19.5312,11.7188,-10.9253,,,
0.238281,-0.935547,0.240234,17.8528,11.9934,-9.0332,,,
0.271484,-0.898438,0.240234,15.8386,11.4441,-6.86646,,,
0.275391,-0.890625,0.230469,13.7634,9.94873,-4.66919,,,
0.277344,-0.896484,0.242188,11.7798,8.91113,-2.41089,,,
0.271484,-0.867188,0.238281,9.82666,8.69751,-0.793457,,,
0.271484,-0.902344,0.199219,7.78198,8.78906,1.06812,,,
0.257812,-0.904297,0.207031,5.92041,8.45337,2.96021,,,
0.255859,-0.929688,0.224609,2.7771,8.36182,4.66919,,,
0.261719,-0.927734,0.214844,0.396729,8.20923,5.98145,,,
0.279297,-0.914062,0.224609,-0.915527,7.78198,7.23267,,,
0.25,-0.916016,0.248047,-1.52588,6.50024,8.57544,,,
0.25,-0.925781,0.236328,-1.83105,5.09644,9.8877,,,
0.230469,-0.917969,0.234375,-2.50244,4.45557,11.5051,,,
0.191406,-0.908203,0.236328,-2.65503,4.79126,12.6953,,,
0.179688,-0.9375,0.248047,-0.152588,5.34058,13.9465,,,
0.167969,-0.880859,0.234375,2.13623,5.24902,14.4043,,,
0.167969,-0.962891,0.238281,13.0615,-1.31226,12.9089,,,
0.173828,-0.964844,0.234375,15.5334,-2.0752,12.3596,,,
0.179688,-0.910156,0.236328,16.4795,-2.83813,11.7798,,,
0.199219,-0.927734,0.234375,15.1062,-4.02832,11.6577,,,
0.160156,-0.966797,0.234375,12.1155,-4.02832,12.085,,,
0.177734,-0.972656,0.214844,7.99561,-2.62451,11.6272,,,
0.179688,-0.970703,0.162109,4.63867,-0.701904,9.79614,,,
0.162109,-1,0.160156,2.01416,1.40381,6.92749,,,
0.144531,-0.994141,0.158203,1.98364,3.8147,3.41797,,,
0.119141,-1,0.173828,2.44141,6.13403,0.88501,,,
0.078125,-1.01172,0.214844,3.66211,7.26318,0.793457,,,
0.0214844,-1.05273,0.208984,5.58472,7.62939,2.41089,,,
0.00976562,-1.03516,0.169922,5.85938,8.39233,4.73022,,,
-0.0195312,-1.04492,0.119141,2.99072,8.05664,6.2561,,,
-0.0292969,-1.04492,0.09375,0.671387,8.5144,6.37817,,,
-0.0273438,-1.02344,0.0761719,1.92261,9.64355,4.57764,,,
-0.03125,-0.955078,0.101562,6.13403,11.1389,1.49536,,,
-0.0136719,-0.90625,0.152344,9.79614,10.9863,-1.12915,,,
-0.0625,-0.880859,0.167969,13.2751,9.64355,-3.26538,,,
-0.0371094,-0.894531,0.160156,14.6484,9.00269,-4.57764,,,
-0.09375,-0.9375,0.15625,15.2283,9.0332,-4.97437,,,
-0.0683594,-0.908203,0.144531,15.5945,9.06372,-5.34058,,,
-0.0332031,-0.929688,0.113281,15.5945,9.42993,-5.15747,,,
-0.0078125,-0.919922,0.0996094,15.1672,9.82666,-4.79126,,,
-0.0136719,-0.910156,0.111328,14.0991,9.46045,-4.24194,,,
-0.0195312,-0.935547,0.0644531,12.085,8.69751,-3.93677,,,
-0.03125,-0.935547,0.0839844,10.376,7.90405,-3.96729,,,
0.015625,-0.960938,0.101562,10.0403,7.69043,-5.0354,,,
0.0273438,-0.966797,0.142578,11.1084,7.69043,-6.53076,,,
0.0234375,-0.960938,0.142578,13.7939,8.11768,-8.08716,,,
0.00390625,-0.929688,0.146484,16.7236,8.39233,-8.81958,,,
-0.0136719,-0.966797,0.148438,19.0125,9.06372,-8.75854,,,
0.046875,-1.00391,0.15625,33.4167,3.63159,-14.3127,,,
0.0800781,-1,0.115234,31.0669,5.88989,-14.2212,,,
0.115234,-0.951172,0.123047,28.7476,8.63647,-15.1367,,,
0.121094,-0.984375,0.144531,28.1372,10.6201,-15.2588,,,
0.0976562,-0.986328,0.126953,27.9236,11.7493,-14.0381,,,
0.119141,-0.939453,0.119141,27.0386,12.3596,-12.1765,,,
0.0957031,-0.923828,0.115234,24.8413,12.207,-10.8337,,,
0.140625,-0.890625,0.078125,21.1487,11.1389,-9.82666,,,
0.179688,-0.898438,0.0898438,16.3879,9.27734,-9.42993,,,
0.181641,-0.880859,0.0644531,11.2,6.56128,-9.06372,,,
0.160156,-0.9375,0.113281,6.073,4.39453,-7.53784,,,
0.15625,-0.941406,0.107422,1.06812,2.38037,-4.57764,,,
0.134766,-0.970703,0.109375,-2.22778,1.58691,-2.28882,,,
0.109375,-0.986328,0.150391,-3.72314,2.31934,-1.86157,,,
0.0976562,-0.996094,0.134766,-3.41797,4.05884,-2.31934,,,
0.0976562,-0.980469,0.0976562,-3.41797,5.06592,-2.19727,,,
0.150391,-0.957031,0.113281,-4.88281,4.91333,-1.46484,,,
0.185547,-0.945312,0.0664062,-8.17871,4.11987,-0.946045,,,
0.195312,-0.933594,0.0898438,-13.1836,3.02124,-1.77002,,,
0.199219,-0.949219,0.113281,-18.219,2.2583,-3.50952,,,
0.183594,-0.933594,0.0976562,-21.7896,2.34985,-5.34058,,,
0.144531,-0.949219,0.107422,-22.0642,2.16675,-6.34766,,,
0.132812,-0.921875,0.140625,-19.6228,1.31226,-6.83594,,,
0.119141,-0.927734,0.15625,-17.3035,0.183105,-6.83594,,,
0.117188,-0.9375,0.160156,-15.5945,-1.40381,-6.43921,,,
0.121094,-0.953125,0.167969,-15.1367,-2.34985,-5.61523,,,
0.146484,-0.953125,0.177734,-15.686,-2.99072,-4.88281,,,
0.158203,-0.958984,0.154297,-16.8762,-3.38745,-4.30298,,,
0.207031,-0.917969,0.126953,-18.9209,-3.66211,-3.54004,,,
0.191406,-0.9375,0.128906,-20.4163,-4.18091,-2.34985,,,
0.195312,-0.957031,0.128906,-20.752,-4.18091,-1.77002,,,
0.191406,-0.951172,0.128906,-20.2332,-3.93677,-1.40381,,,
,,,,,,2017-4-3	17:7:52,30,0
0.201172,-0.955078,0.175781,-9.09424,-10.9863,2.83813,,,
0.259766,-0.931641,0.148438,-10.7117,-9.82666,4.63867,,,
0.28125,-0.873047,0.154297,-12.7258,-7.8125,3.11279,,,
0.304688,-0.884766,0.173828,-13.9771,-7.84302,0.427246,,,
0.259766,-0.966797,0.197266,-14.679,-9.39941,-0.457764,,,
0.230469,-0.972656,0.242188,-15.8386,-10.498,1.2207,,,
0.203125,-0.986328,0.193359,-16.0828,-10.5286,4.39453,,,
0.224609,-0.957031,0.179688,-15.3503,-9.97925,6.53076,,,
0.240234,-0.904297,0.175781,-13.8245,-8.45337,6.13403,,,
0.261719,-0.902344,0.191406,-10.7422,-6.01196,4.05884,,,
0.230469,-0.927734,0.195312,-8.45337,-4.18091,2.41089,,,
0.265625,-0.910156,0.199219,-7.08008,-3.08228,1.89209,,,
0.265625,-0.949219,0.189453,-8.78906,-1.61743,2.44141,,,
0.226562,-0.966797,0.167969,-12.2986,0.335693,3.08228,,,
0.222656,-0.943359,0.212891,-14.5264,1.0376,2.34985,,,
0.230469,-0.958984,0.222656,-12.2986,2.50244,2.04468,,,
0.201172,-0.927734,0.230469,-8.5144,4.69971,3.02124,,,
0.199219,-0.898438,0.224609,-5.79834,5.0354,3.14331,,,
0.191406,-0.878906,0.236328,-3.8147,4.82178,2.7771,,,
0.173828,-0.916016,0.238281,-2.62451,6.68335,3.87573,,,
0.183594,-0.990234,0.240234,-2.04468,9.73511,6.46973,,,
0.210938,-1.00977,0.210938,-1.0376,13.2751,10.437,,,
0.240234,-0.972656,0.210938,-1.2207,14.5264,13.8855,,,
0.257812,-0.9375,0.175781,-3.60107,13.5803,15.1672,,,
0.259766,-0.923828,0.197266,-6.86646,12.6038,14.6484,,,
0.251953,-0.919922,0.273438,-8.69751,12.8784,14.3433,,,
0.234375,-0.916016,0.275391,-7.17163,14.0991,14.3738,,,
0.238281,-0.917969,0.261719,-4.91333,14.3127,14.5874,,,
0.205078,-0.916016,0.248047,-4.48608,13.4583,14.74,,,
0.208984,-0.947266,0.234375,-6.13403,12.3596,15.3503,,,
0.242188,-0.916016,0.208984,-7.90405,11.9019,16.0828,,,
0.220703,-0.927734,0.212891,-10.6812,11.0168,16.7236,,,
0.144531,-0.923828,-0.00976562,-36.5601,19.928,36.3159,,,
0.125,-0.884766,-0.0117188,-39.1541,21.5759,35.7056,,,
0.0859375,-0.912109,-0.00390625,-43.1213,20.2026,34.9426,,,
0,-0.966797,-0.015625,-49.2554,15.9607,35.614,,,
-0.0175781,-1.03125,-0.0292969,-54.6265,11.7493,37.7502,,,
-0.0546875,-1.02734,-0.0585938,-60.1196,10.4675,40.1611,,,
-0.0625,-1.01172,-0.0332031,-65.2466,10.498,42.9382,,,
-0.0585938,-0.958984,-0.00585938,-69.6106,11.4441,44.0369,,,
-0.0761719,-0.912109,0.00585938,-72.1741,10.8032,42.8467,,,
-0.0664062,-0.871094,0.0566406,-73.3032,9.06372,40.2222,,,
-0.09375,-0.851562,0.0605469,-73.0286,8.42285,35.675,,,
-0.119141,-0.871094,0.0136719,-72.4792,8.02612,30.5176,,,
-0.15625,-0.896484,-0.0195312,-72.3267,8.30078,26.1841,,,
-0.167969,-0.900391,-0.00195312,-73.0896,9.76562,23.1934,,,
-0.191406,-0.933594,-0.00585938,-74.3408,11.3525,20.9351,,,
-0.193359,-0.933594,0.00976562,-75.1648,11.8713,18.9209,,,
-0.171875,-0.917969,0.0292969,-76.416,11.2915,17.0288,,,
-0.189453,-0.921875,0.0390625,-78.3386,9.52148,15.1978,,,
-0.189453,-0.902344,0.0625,-78.064,7.08008,13.1531,,,
-0.216797,-0.890625,0.0585938,-78.4302,5.24902,10.437,,,
-0.236328,-0.90625,0.0566406,-78.3997,1.7395,8.39233,,,
-0.189453,-0.931641,0.0664062,-78.4912,-1.5564,6.92749,,,
-0.220703,-0.880859,0.0761719,-78.949,-3.479,6.04248,,,
-0.222656,-0.880859,0.0898438,-79.4983,-5.0354,5.12695,,,
-0.222656,-0.888672,0.119141,-80.0781,-5.40161,4.15039,,,
-0.261719,-0.912109,0.111328,-78.8574,-5.82886,2.89917,,,
-0.28125,-0.912109,0.123047,-76.5991,-6.5918,1.64795,,,
-0.228516,-0.876953,0.152344,-72.6929,-7.32422,-0.152588,,,
-0.255859,-0.894531,0.125,-69.7021,-7.78198,-2.71606,,,
-0.269531,-0.875,0.152344,-66.5894,-8.36182,-5.95093,,,
-0.298828,-0.861328,0.185547,-64.5447,-9.18579,-9.33838,,,
-0.292969,-0.867188,0.160156,-62.0728,-10.5591,-11.9019,,,
-0.128906,-0.894531,0.224609,-28.3813,-23.3459,-9.42993,,,
-0.123047,-0.978516,0.214844,-32.959,-20.813,-3.08228,,,
0.0136719,-1.12109,0.175781,-36.1633,-18.8904,4.88281,,,
0.0703125,-1.14844,0.142578,-44.5862,-14.8926,12.5427,,,
0.0429688,-1.12695,0.121094,-55.2063,-9.49097,15.8691,,,
0.0800781,-1.06445,0.0878906,-59.6313,-4.48608,13.916,,,
0.0898438,-0.990234,0.126953,-55.6641,-1.64795,9.64355,,,
0.0742188,-0.982422,0.189453,-46.9666,-0.640869,5.92041,,,
0.0742188,-0.990234,0.224609,-37.4451,0.366211,3.14331,,,
0.0703125,-1.04883,0.21875,-32.5623,1.5564,0.823975,,,
0.105469,-1.07422,0.230469,-31.9214,3.87573,-2.68555,,,
0.162109,-1.05664,0.222656,-32.7454,7.23267,-7.32422,,,
0.208984,-1.05859,0.197266,-33.9966,9.3689,-11.5356,,,
0.1875,-1.0293,0.212891,-34.1797,10.6201,-14.4653,,,
0.185547,-1.00586,0.199219,-32.9285,11.0474,-15.564,,,
0.148438,-0.947266,0.214844,-32.196,9.73511,-16.0522,,,
0.144531,-0.923828,0.1875,-30.9143,9.06372,-16.1743,,,
0.128906,-0.888672,0.1875,-30.0903,8.63647,-16.2354,,,
0.154297,-0.855469,0.212891,-28.9612,8.45337,-15.564,,,
0.125,-0.859375,0.232422,-27.0691,8.17871,-12.8784,,,
0.126953,-0.845703,0.240234,-25.6958,8.3313,-8.66699,,,
0.101562,-0.888672,0.199219,-24.5667,7.84302,-4.63867,,,
0.09375,-0.894531,0.191406,-23.9563,7.20215,-0.762939,,,
0.109375,-0.894531,0.222656,-23.8647,6.7749,2.74658,,,
0.121094,-0.890625,0.230469,-22.8882,6.073,5.64575,,,
0.111328,-0.904297,0.226562,-23.3459,5.40161,8.78906,,,
0.150391,-0.869141,0.255859,-24.0173,6.01196,12.5122,,,
0.132812,-0.882812,0.267578,-24.1699,6.31714,15.8081,,,
0.132812,-0.871094,0.25,-24.6887,6.19507,17.9749,,,
0.140625,-0.896484,0.259766,-26.3977,5.27954,19.6533,,,
0.160156,-0.882812,0.277344,-26.7029,4.30298,21.2097,,,
0.191406,-0.896484,0.267578,-27.2522,3.60107,22.7966,,,
0.101562,-1.10938,0.279297,-16.8152,-25.6958,17.3645,,,
0.0175781,-1.34961,0.130859,-25.1465,-25.8179,22.7661,,,
-0.0078125,-1.43359,0.0371094,-35.8276,-19.989,29.1443,,,
-0.0195312,-1.29297,-0.0332031,-40.9546,-9.46045,31.311,,,
0.0214844,-1.11328,0.0195312,-39.978,-3.87573,28.1982,,,
0.0429688,-0.964844,0.0742188,-38.0249,-4.42505,24.4751,,,
0.0253906,-0.851562,0.134766,-38.5132,-8.63647,22.9492,,,
-0.0234375,-0.890625,0.136719,-41.2903,-13.092,24.7803,,,
-0.115234,-0.994141,0.144531,-47.4854,-15.4419,28.9001,,,
-0.158203,-1.11133,0.078125,-55.1453,-12.3901,32.959,,,
-0.183594,-1.15234,-0.00390625,-62.8967,-2.99072,36.1023,,,
-0.173828,-1.14844,-0.0136719,-67.5964,7.44629,37.9333,,,
-0.117188,-1.08594,0.0234375,-68.1458,14.679,38.6658,,,
-0.119141,-0.970703,0.0371094,-68.9392,18.1274,40.0696,,,
-0.144531,-0.888672,0.0820312,-71.0449,18.7683,41.4429,,,
-0.126953,-0.814453,0.113281,-70.7397,18.6462,41.4734,,,
-0.173828,-0.802734,0.138672,-70.4346,17.7307,40.2527,,,
-0.212891,-0.820312,0.125,-67.3218,14.8926,37.9639,,,
-0.242188,-0.816406,0.126953,-63.5986,12.2986,35.7971,,,
-0.275391,-0.835938,0.148438,-59.1125,10.5896,33.9661,,,
-0.287109,-0.833984,0.164062,-54.5959,9.52148,31.0364,,,
-0.296875,-0.802734,0.15625,-49.1943,6.28662,27.1912,,,
-0.273438,-0.779297,0.160156,-43.5486,1.7395,22.522,,,
-0.277344,-0.763672,0.193359,-38.4521,-3.11279,17.9749,,,
-0.294922,-0.800781,0.214844,-33.2336,-6.28662,14.3127,,,
-0.289062,-0.822266,0.248047,-29.2664,-7.47681,11.5967,,,
-0.300781,-0.851562,0.228516,-25.9399,-8.3313,8.91113,,,
-0.298828,-0.900391,0.228516,-23.1628,-8.11768,6.83594,,,
-0.289062,-0.927734,0.212891,-20.1111,-7.41577,4.42505,,,
-0.300781,-0.908203,0.208984,-18.5852,-6.62231,2.0752,,,
-0.289062,-0.914062,0.199219,-17.1509,-5.95093,0.549316,,,
-0.277344,-0.947266,0.224609,-17.0898,-5.5542,-0.457764,,,
-0.214844,-0.867188,0.251953,-28.5645,-0.0610352,-8.05664,,,
-0.203125,-0.861328,0.273438,-29.2664,-1.25122,-9.09424,,,
-0.208984,-0.888672,0.277344,-30.0293,-2.47192,-10.4065,,,
-0.183594,-0.894531,0.25,-31.3416,-2.99072,-11.5051,,,
-0.169922,-0.9375,0.238281,-32.7148,-2.59399,-12.3596,,,
-0.160156,-0.921875,0.246094,-34.1492,-1.00708,-12.5427,,,
-0.164062,-0.96875,0.248047,-36.1023,0.183105,-11.7188,,,
-0.167969,-0.949219,0.230469,-39.6423,1.34277,-10.3149,,,
-0.167969,-0.964844,0.253906,-42.8772,1.7395,-8.75854,,,
-0.167969,-0.964844,0.275391,-44.9829,1.95312,-6.98853,,,
-0.173828,-0.935547,0.289062,-45.3186,1.31226,-5.76782,,,
-0.166016,-0.886719,0.296875,-44.3726,0.335693,-5.31006,,,
-0.1875,-0.902344,0.310547,-43.7012,-0.976562,-4.85229,,,
-0.167969,-0.878906,0.291016,-44.4641,-2.34985,-4.05884,,,
-0.183594,-0.892578,0.28125,-45.6238,-2.89917,-2.62451,,,
-0.171875,-0.90625,0.287109,-46.5698,-3.60107,-0.915527,,,
-0.171875,-0.90625,0.289062,-47.5464,-4.48608,1.06812,,,
-0.148438,-0.90625,0.292969,-48.4924,-5.09644,3.63159,,,
-0.126953,-0.904297,0.267578,-48.6145,-5.58472,6.40869,,,
-0.119141,-0.914062,0.304688,-48.1262,-6.34766,10.2539,,,
-0.0898438,-0.927734,0.265625,-49.3469,-7.08008,14.4653,,,
-0.0136719,-0.933594,0.251953,-50.9033,-6.62231,18.0359,,,
0.0625,-0.896484,0.279297,-51.7883,-5.40161,19.989,,,
0.142578,-0.884766,0.273438,-52.9785,-3.84521,19.6533,,,
0.189453,-0.871094,0.259766,-55.6335,-1.98364,18.219,,,
0.228516,-0.900391,0.308594,-58.6853,-0.152588,16.2659,,,
0.248047,-0.929688,0.314453,-61.7981,1.25122,14.8621,,,
0.275391,-1.0332,0.322266,-65.7959,1.89209,13.9465,,,
0.253906,-1.11719,0.337891,-71.5637,2.89917,13.4888,,,
0.310547,-1.13477,0.351562,-78.1555,2.62451,12.97,,,
0.28125,-1.08398,0.371094,-85.4492,2.38037,12.2681,,,
0.271484,-1.00195,0.349609,-92.7124,2.10571,11.2305,,,
0.150391,-0.882812,0.302734,-107.178,18.2495,18.219,,,
